"MetingId";"Land";"Element";"Sensor";"Waarde"
22937;"Nederland";"Humidity";281312;-14.759099061236142
22938;"Nederland";"Humidity";237986;-12.947553528834339
22939;"Nederland";"Humidity";354435;-11.266900428652162
22940;"Nederland";"Humidity";281313;-14.759099061236142
22941;"Nederland";"Humidity";237987;-12.947553528834339
22942;"Nederland";"Humidity";354436;-11.266900428652162
22943;"Nederland";"Humidity";281314;-14.759099061236142
22944;"Nederland";"Humidity";237988;-12.947553528834339
22945;"Nederland";"Humidity";354437;-11.266900428652162
22946;"Nederland";"Humidity";281315;-14.759099061236142
22947;"Nederland";"Humidity";237989;-12.947553528834339
22948;"Nederland";"Humidity";354438;-11.266900428652162
22949;"Nederland";"Humidity";281316;-14.759099061236142
22950;"Nederland";"Humidity";237990;-12.947553528834339
22951;"Nederland";"Humidity";354439;-11.266900428652162
22952;"Nederland";"Humidity";281317;-14.759099061236142
22953;"Nederland";"Humidity";237991;-12.947553528834339
22954;"Nederland";"Humidity";354440;-11.266900428652162
22955;"Nederland";"Humidity";281318;-14.759099061236142
22956;"Nederland";"Humidity";237992;-12.947553528834339
22957;"Nederland";"Humidity";354441;-11.266900428652162
22958;"Nederland";"Humidity";281319;-14.759099061236142
22959;"Nederland";"Humidity";237993;-12.947553528834339
22960;"Nederland";"Humidity";354442;-11.266900428652162
22961;"Nederland";"Humidity";281320;-14.759099061236142
22962;"Nederland";"Humidity";237994;-12.947553528834339
22963;"Nederland";"Humidity";354443;-11.266900428652162
22964;"Nederland";"Humidity";281321;-14.759099061236142
22965;"Nederland";"Humidity";237995;-12.947553528834339
22966;"Nederland";"Humidity";354444;-11.266900428652162
22967;"Nederland";"Humidity";281322;-14.759099061236142
22968;"Nederland";"Humidity";237996;-12.947553528834339
22969;"Nederland";"Humidity";354445;-11.266900428652162
22970;"Nederland";"Humidity";281323;-14.759099061236142
22971;"Nederland";"Humidity";237997;-12.947553528834339
22972;"Nederland";"Humidity";354446;-11.266900428652162
22973;"Nederland";"Humidity";281324;-14.759099061236142
22974;"Nederland";"Humidity";237998;-12.947553528834339
22975;"Nederland";"Humidity";354447;-11.266900428652162
22976;"Nederland";"Humidity";281325;-14.759099061236142
22977;"Nederland";"Humidity";237999;-12.947553528834339
22978;"Nederland";"Humidity";354448;-11.266900428652162
22979;"Nederland";"Humidity";281326;-14.759099061236142
22980;"Nederland";"Humidity";238000;-12.947553528834339
22981;"Nederland";"Humidity";354449;-11.266900428652162
22982;"Nederland";"Humidity";281327;-14.759099061236142
22983;"Nederland";"Humidity";238001;-12.947553528834339
22984;"Nederland";"Humidity";354450;-11.266900428652162
22985;"Nederland";"Humidity";281328;-14.759099061236142
22986;"Nederland";"Humidity";238002;-12.947553528834339
22987;"Nederland";"Humidity";354451;-11.266900428652162
22988;"Nederland";"Humidity";281329;-14.759099061236142
22989;"Nederland";"Humidity";238003;-12.947553528834339
22990;"Nederland";"Humidity";354452;-11.266900428652162
22991;"Nederland";"Humidity";281330;-14.759099061236142
22992;"Nederland";"Humidity";238004;-12.947553528834339
22993;"Nederland";"Humidity";354453;-11.266900428652162
22994;"Nederland";"Humidity";281331;-14.759099061236142
22995;"Nederland";"Humidity";238005;-12.947553528834339
22996;"Nederland";"Humidity";354454;-11.266900428652162
22997;"Nederland";"Humidity";281332;-14.759099061236142
22998;"Nederland";"Humidity";238006;-12.947553528834339
22999;"Nederland";"Humidity";354455;-11.266900428652162
23000;"Nederland";"Humidity";281333;-14.759099061236142
23001;"Nederland";"Humidity";238007;-12.947553528834339
23002;"Nederland";"Humidity";354456;-11.266900428652162
23003;"Nederland";"Humidity";281334;-14.759099061236142
23004;"Nederland";"Humidity";238008;-12.947553528834339
23005;"Nederland";"Humidity";354457;-11.266900428652162
23006;"Nederland";"Humidity";281335;-14.759099061236142
23007;"Nederland";"Humidity";238009;-12.947553528834339
23008;"Nederland";"Humidity";354458;-11.266900428652162
23009;"Nederland";"Humidity";281336;-14.759099061236142
23010;"Nederland";"Humidity";238010;-12.947553528834339
23011;"Nederland";"Humidity";354459;-11.266900428652162
23012;"Nederland";"Humidity";281337;-14.759099061236142
23013;"Nederland";"Humidity";238011;-12.947553528834339
23014;"Nederland";"Humidity";354460;-11.266900428652162
23015;"Nederland";"Humidity";281338;-14.759099061236142
23016;"Nederland";"Humidity";238012;-12.947553528834339
23017;"Nederland";"Humidity";354461;-11.266900428652162
23018;"Nederland";"Humidity";281339;-14.759099061236142
23019;"Nederland";"Humidity";238013;-12.947553528834339
23020;"Nederland";"Humidity";354462;-11.266900428652162
23021;"Nederland";"Humidity";281340;-14.759099061236142
23022;"Nederland";"Humidity";238014;-12.947553528834339
23023;"Nederland";"Humidity";354463;-11.266900428652162
23024;"Nederland";"Humidity";281341;-14.759099061236142
23025;"Nederland";"Humidity";238015;-12.947553528834339
23026;"Nederland";"Humidity";354464;-11.266900428652162
23027;"Nederland";"Humidity";281342;-14.759099061236142
23028;"Nederland";"Humidity";238016;-12.947553528834339
23029;"Nederland";"Humidity";354465;-11.266900428652162
23030;"Nederland";"Humidity";281343;-14.759099061236142
23031;"Nederland";"Humidity";238017;-12.947553528834339
23032;"Nederland";"Humidity";354466;-11.266900428652162
23033;"Nederland";"Humidity";281344;-14.759099061236142
23034;"Nederland";"Humidity";238018;-12.947553528834339
23035;"Nederland";"Humidity";354467;-11.266900428652162
23036;"Nederland";"Humidity";281345;-14.759099061236142
23037;"Nederland";"Humidity";238019;-12.947553528834339
23038;"Nederland";"Humidity";354468;-11.266900428652162
23039;"Nederland";"Humidity";281346;-14.759099061236142
23040;"Nederland";"Humidity";238020;-12.947553528834339
23041;"Nederland";"Humidity";354469;-11.266900428652162
23042;"Nederland";"Humidity";281347;-14.759099061236142
23043;"Nederland";"Humidity";238021;-12.947553528834339
23044;"Nederland";"Humidity";354470;-11.266900428652162
23045;"Nederland";"Humidity";281348;-14.759099061236142
23046;"Nederland";"Humidity";238022;-12.947553528834339
23047;"Nederland";"Humidity";354471;-11.266900428652162
23048;"Nederland";"Humidity";281349;-14.759099061236142
23049;"Nederland";"Humidity";238023;-12.947553528834339
23050;"Nederland";"Humidity";354472;-11.266900428652162
23051;"Nederland";"Humidity";281350;-14.759099061236142
23052;"Nederland";"Humidity";238024;-12.947553528834339
23053;"Nederland";"Humidity";354473;-11.266900428652162
23054;"Nederland";"Humidity";281351;-14.759099061236142
23055;"Nederland";"Humidity";238025;-12.947553528834339
23056;"Nederland";"Humidity";354474;-11.266900428652162
23057;"Nederland";"Humidity";281352;-14.759099061236142
23058;"Nederland";"Humidity";238026;-12.947553528834339
23059;"Nederland";"Humidity";354475;-11.266900428652162
23060;"Nederland";"Humidity";281353;-14.759099061236142
23061;"Nederland";"Humidity";238027;-12.947553528834339
23062;"Nederland";"Humidity";354476;-11.266900428652162
23063;"Nederland";"Humidity";281354;-14.759099061236142
23064;"Nederland";"Humidity";238028;-12.947553528834339
23065;"Nederland";"Humidity";354477;-11.266900428652162
23066;"Nederland";"Humidity";281355;-14.759099061236142
23067;"Nederland";"Humidity";238029;-12.947553528834339
23068;"Nederland";"Humidity";354478;-11.266900428652162
23069;"Nederland";"Humidity";281356;-14.759099061236142
23070;"Nederland";"Humidity";238030;-12.947553528834339
23071;"Nederland";"Humidity";354479;-11.266900428652162
23072;"Nederland";"Humidity";281357;-14.759099061236142
23073;"Nederland";"Humidity";238031;-12.947553528834339
23074;"Nederland";"Humidity";354480;-11.266900428652162
23075;"Nederland";"Humidity";281358;-14.759099061236142
23076;"Nederland";"Humidity";238032;-12.947553528834339
23077;"Nederland";"Humidity";354481;-11.266900428652162
23078;"Nederland";"Humidity";281359;-14.759099061236142
23079;"Nederland";"Humidity";238033;-12.947553528834339
23080;"Nederland";"Humidity";354482;-11.266900428652162
23081;"Nederland";"Humidity";281360;-14.759099061236142
23082;"Nederland";"Humidity";238034;-12.947553528834339
23083;"Nederland";"Humidity";354483;-11.266900428652162
23084;"Nederland";"Humidity";281361;-14.759099061236142
23085;"Nederland";"Humidity";238035;-12.947553528834339
23086;"Nederland";"Humidity";354484;-11.266900428652162
23087;"Nederland";"Humidity";281362;-14.759099061236142
23088;"Nederland";"Humidity";238036;-12.947553528834339
23089;"Nederland";"Humidity";354485;-11.266900428652162
23090;"Nederland";"Humidity";281363;-14.759099061236142
23091;"Nederland";"Humidity";238037;-12.947553528834339
23092;"Nederland";"Humidity";354486;-11.266900428652162
23093;"Nederland";"Humidity";281364;-14.759099061236142
23094;"Nederland";"Humidity";238038;-12.947553528834339
23095;"Nederland";"Humidity";354487;-11.266900428652162
23096;"Nederland";"Humidity";281365;-14.759099061236142
23097;"Nederland";"Humidity";238039;-12.947553528834339
23098;"Nederland";"Humidity";354488;-11.266900428652162
23099;"Nederland";"Humidity";281366;-14.759099061236142
23100;"Nederland";"Humidity";238040;-12.947553528834339
23101;"Nederland";"Humidity";354489;-11.266900428652162
23102;"Nederland";"Humidity";281367;-14.759099061236142
23103;"Nederland";"Humidity";238041;-12.947553528834339
23104;"Nederland";"Humidity";354490;-11.266900428652162
23105;"Nederland";"Humidity";281368;-14.759099061236142
23106;"Nederland";"Humidity";238042;-12.947553528834339
23107;"Nederland";"Humidity";354491;-11.266900428652162
23108;"Nederland";"Humidity";281369;-14.759099061236142
23109;"Nederland";"Humidity";238043;-12.947553528834339
23110;"Nederland";"Humidity";354492;-11.266900428652162
23111;"Nederland";"Humidity";281370;-14.759099061236142
23112;"Nederland";"Humidity";238044;-12.947553528834339
23113;"Nederland";"Humidity";354493;-11.266900428652162
23114;"Nederland";"Humidity";281371;-14.759099061236142
23115;"Nederland";"Humidity";238045;-12.947553528834339
23116;"Nederland";"Humidity";354494;-11.266900428652162
23117;"Nederland";"Humidity";281372;-14.759099061236142
23118;"Nederland";"Humidity";238046;-12.947553528834339
23119;"Nederland";"Humidity";354495;-11.266900428652162
23120;"Nederland";"Humidity";281373;-14.759099061236142
23121;"Nederland";"Humidity";238047;-12.947553528834339
23122;"Nederland";"Humidity";354496;-11.266900428652162
23123;"Nederland";"Humidity";281374;-14.759099061236142
23124;"Nederland";"Humidity";238048;-12.947553528834339
23125;"Nederland";"Humidity";354497;-11.266900428652162
23126;"Nederland";"Humidity";281375;-14.759099061236142
23127;"Nederland";"Humidity";238049;-12.947553528834339
23128;"Nederland";"Humidity";354498;-11.266900428652162
23129;"Nederland";"Humidity";281376;-14.759099061236142
23130;"Nederland";"Humidity";238050;-12.947553528834339
23131;"Nederland";"Humidity";354499;-11.266900428652162
23132;"Nederland";"Humidity";281377;-14.759099061236142
23133;"Nederland";"Humidity";238051;-12.947553528834339
23134;"Nederland";"Humidity";354500;-11.266900428652162
23135;"Nederland";"Humidity";281378;-14.759099061236142
23136;"Nederland";"Humidity";238052;-12.947553528834339
23137;"Nederland";"Humidity";354501;-11.266900428652162
23138;"Nederland";"Humidity";281379;-14.759099061236142
23139;"Nederland";"Humidity";238053;-12.947553528834339
23140;"Nederland";"Humidity";354502;-11.266900428652162
23141;"Nederland";"Humidity";281380;-14.759099061236142
23142;"Nederland";"Humidity";238054;-12.947553528834339
23143;"Nederland";"Humidity";354503;-11.266900428652162
23144;"Nederland";"Humidity";281381;-14.759099061236142
23145;"Nederland";"Humidity";238055;-12.947553528834339
23146;"Nederland";"Humidity";354504;-11.266900428652162
23147;"Nederland";"Humidity";281382;-14.759099061236142
23148;"Nederland";"Humidity";238056;-12.947553528834339
23149;"Nederland";"Humidity";354505;-11.266900428652162
23150;"Nederland";"Humidity";281383;-14.759099061236142
23151;"Nederland";"Humidity";238057;-12.947553528834339
23152;"Nederland";"Humidity";354506;-11.266900428652162
23153;"Nederland";"Humidity";281384;-14.759099061236142
23154;"Nederland";"Humidity";238058;-12.947553528834339
23155;"Nederland";"Humidity";354507;-11.266900428652162
23156;"Nederland";"Humidity";281385;-14.759099061236142
23157;"Nederland";"Humidity";238059;-12.947553528834339
23158;"Nederland";"Humidity";354508;-11.266900428652162
23159;"Nederland";"Humidity";281386;-14.759099061236142
23160;"Nederland";"Humidity";238060;-12.947553528834339
23161;"Nederland";"Humidity";354509;-11.266900428652162
23162;"Nederland";"Humidity";281387;-14.759099061236142
23163;"Nederland";"Humidity";238061;-12.947553528834339
23164;"Nederland";"Humidity";354510;-11.266900428652162
23165;"Nederland";"Humidity";281388;-14.759099061236142
23166;"Nederland";"Humidity";238062;-12.947553528834339
23167;"Nederland";"Humidity";354511;-11.266900428652162
23168;"Nederland";"Humidity";281389;-14.759099061236142
23169;"Nederland";"Humidity";238063;-12.947553528834339
23170;"Nederland";"Humidity";354512;-11.266900428652162
23171;"Nederland";"Humidity";281390;-14.759099061236142
23172;"Nederland";"Humidity";238064;-12.947553528834339
23173;"Nederland";"Humidity";354513;-11.266900428652162
23174;"Nederland";"Humidity";281391;-14.759099061236142
23175;"Nederland";"Humidity";238065;-12.947553528834339
23176;"Nederland";"Humidity";354514;-11.266900428652162
23177;"Nederland";"Humidity";281392;-14.759099061236142
23178;"Nederland";"Humidity";238066;-12.947553528834339
23179;"Nederland";"Humidity";354515;-11.266900428652162
23180;"Nederland";"Humidity";281393;-14.759099061236142
23181;"Nederland";"Humidity";238067;-12.947553528834339
23182;"Nederland";"Humidity";354516;-11.266900428652162
23183;"Nederland";"Humidity";281394;-14.759099061236142
23184;"Nederland";"Humidity";238068;-12.947553528834339
23185;"Nederland";"Humidity";354517;-11.266900428652162
23186;"Nederland";"Humidity";281395;-14.759099061236142
23187;"Nederland";"Humidity";238069;-12.947553528834339
23188;"Nederland";"Humidity";354518;-11.266900428652162
23189;"Nederland";"Humidity";281396;-14.759099061236142
23190;"Nederland";"Humidity";238070;-12.947553528834339
23191;"Nederland";"Humidity";354519;-11.266900428652162
23192;"Nederland";"Humidity";281397;-14.759099061236142
23193;"Nederland";"Humidity";238071;-12.947553528834339
23194;"Nederland";"Humidity";354520;-11.266900428652162
23195;"Nederland";"Humidity";281398;-14.759099061236142
23196;"Nederland";"Humidity";238072;-12.947553528834339
23197;"Nederland";"Humidity";354521;-11.266900428652162
23198;"Nederland";"Humidity";281399;-14.759099061236142
23199;"Nederland";"Humidity";238073;-12.947553528834339
23200;"Nederland";"Humidity";354522;-11.266900428652162
23201;"Nederland";"Humidity";281400;-14.759099061236142
23202;"Nederland";"Humidity";238074;-12.947553528834339
23203;"Nederland";"Humidity";354523;-11.266900428652162
23204;"Nederland";"Humidity";281401;-14.759099061236142
23205;"Nederland";"Humidity";238075;-12.947553528834339
23206;"Nederland";"Humidity";354524;-11.266900428652162
23207;"Nederland";"Humidity";281402;-14.759099061236142
23208;"Nederland";"Humidity";238076;-12.947553528834339
23209;"Nederland";"Humidity";354525;-11.266900428652162
23210;"Nederland";"Humidity";281403;-14.759099061236142
23211;"Nederland";"Humidity";238077;-12.947553528834339
23212;"Nederland";"Humidity";354526;-11.266900428652162
23213;"Nederland";"Humidity";281404;-14.759099061236142
23214;"Nederland";"Humidity";238078;-12.947553528834339
23215;"Nederland";"Humidity";354527;-11.266900428652162
23216;"Nederland";"Humidity";281405;-14.759099061236142
23217;"Nederland";"Humidity";238079;-12.947553528834339
23218;"Nederland";"Humidity";354528;-11.266900428652162
23219;"Nederland";"Humidity";281406;-14.759099061236142
23220;"Nederland";"Humidity";238080;-12.947553528834339
23221;"Nederland";"Humidity";354529;-11.266900428652162
23222;"Nederland";"Humidity";281407;-14.759099061236142
23223;"Nederland";"Humidity";238081;-12.947553528834339
23224;"Nederland";"Humidity";354530;-11.266900428652162
23225;"Nederland";"Humidity";281408;-14.759099061236142
23226;"Nederland";"Humidity";238082;-12.947553528834339
23227;"Nederland";"Humidity";354531;-11.266900428652162
23228;"Nederland";"Humidity";281409;-14.759099061236142
23229;"Nederland";"Humidity";238083;-12.947553528834339
23230;"Nederland";"Humidity";354532;-11.266900428652162
23231;"Nederland";"Humidity";281410;-14.759099061236142
23232;"Nederland";"Humidity";238084;-12.947553528834339
23233;"Nederland";"Humidity";354533;-11.266900428652162
23234;"Nederland";"Humidity";281411;-14.759099061236142
23235;"Nederland";"Humidity";238085;-12.947553528834339
23236;"Nederland";"Humidity";354534;-11.266900428652162
23237;"Nederland";"Humidity";281412;-14.759099061236142
23238;"Nederland";"Humidity";238086;-12.947553528834339
23239;"Nederland";"Humidity";354535;-11.266900428652162
23240;"Nederland";"Humidity";281413;-14.759099061236142
23241;"Nederland";"Humidity";238087;-12.947553528834339
23242;"Nederland";"Humidity";354536;-11.266900428652162
23243;"Nederland";"Humidity";281414;-14.759099061236142
23244;"Nederland";"Humidity";238088;-12.947553528834339
23245;"Nederland";"Humidity";354537;-11.266900428652162
23246;"Nederland";"Humidity";281415;-14.759099061236142
23247;"Nederland";"Humidity";238089;-12.947553528834339
23248;"Nederland";"Humidity";354538;-11.266900428652162
23249;"Nederland";"Humidity";281416;-14.759099061236142
23250;"Nederland";"Humidity";238090;-12.947553528834339
23251;"Nederland";"Humidity";354539;-11.266900428652162
23252;"Nederland";"Humidity";281417;-14.759099061236142
23253;"Nederland";"Humidity";238091;-12.947553528834339
23254;"Nederland";"Humidity";354540;-11.266900428652162
23255;"Nederland";"Humidity";281418;-14.759099061236142
23256;"Nederland";"Humidity";238092;-12.947553528834339
23257;"Nederland";"Humidity";354541;-11.266900428652162
23258;"Nederland";"Humidity";281419;-14.759099061236142
23259;"Nederland";"Humidity";238093;-12.947553528834339
23260;"Nederland";"Humidity";354542;-11.266900428652162
23261;"Nederland";"Humidity";281420;-14.759099061236142
23262;"Nederland";"Humidity";238094;-12.947553528834339
23263;"Nederland";"Humidity";354543;-11.266900428652162
23264;"Nederland";"Humidity";281421;-14.759099061236142
23265;"Nederland";"Humidity";238095;-12.947553528834339
23266;"Nederland";"Humidity";354544;-11.266900428652162
23267;"Nederland";"Humidity";281422;-14.759099061236142
23268;"Nederland";"Humidity";238096;-12.947553528834339
23269;"Nederland";"Humidity";354545;-11.266900428652162
23270;"Nederland";"Humidity";281423;-14.759099061236142
23271;"Nederland";"Humidity";238097;-12.947553528834339
23272;"Nederland";"Humidity";354546;-11.266900428652162
23273;"Nederland";"Humidity";281424;-14.759099061236142
23274;"Nederland";"Humidity";238098;-12.947553528834339
23275;"Nederland";"Humidity";354547;-11.266900428652162
23276;"Nederland";"Humidity";281425;-14.759099061236142
23277;"Nederland";"Humidity";238099;-12.947553528834339
23278;"Nederland";"Humidity";354548;-11.266900428652162
23279;"Nederland";"Humidity";281426;-14.759099061236142
23280;"Nederland";"Humidity";238100;-12.947553528834339
23281;"Nederland";"Humidity";354549;-11.266900428652162
23282;"Nederland";"Humidity";281427;-14.759099061236142
23283;"Nederland";"Humidity";238101;-12.947553528834339
23284;"Nederland";"Humidity";354550;-11.266900428652162
23285;"Nederland";"Humidity";281428;-14.759099061236142
23286;"Nederland";"Humidity";238102;-12.947553528834339
23287;"Nederland";"Humidity";354551;-11.266900428652162
23288;"Nederland";"Humidity";281429;-14.759099061236142
23289;"Nederland";"Humidity";238103;-12.947553528834339
23290;"Nederland";"Humidity";354552;-11.266900428652162
23291;"Nederland";"Humidity";281430;-14.759099061236142
23292;"Nederland";"Humidity";238104;-12.947553528834339
23293;"Nederland";"Humidity";354553;-11.266900428652162
23294;"Nederland";"Humidity";281431;-14.759099061236142
23295;"Nederland";"Humidity";238105;-12.947553528834339
23296;"Nederland";"Humidity";354554;-11.266900428652162
23297;"Nederland";"Humidity";281432;-14.759099061236142
23298;"Nederland";"Humidity";238106;-12.947553528834339
23299;"Nederland";"Humidity";354555;-11.266900428652162
23300;"Nederland";"Humidity";281433;-14.759099061236142
23301;"Nederland";"Humidity";238107;-12.947553528834339
23302;"Nederland";"Humidity";354556;-11.266900428652162
23303;"Nederland";"Humidity";281434;-14.759099061236142
23304;"Nederland";"Humidity";238108;-12.947553528834339
23305;"Nederland";"Humidity";354557;-11.266900428652162
23306;"Nederland";"Humidity";281435;-14.759099061236142
23307;"Nederland";"Humidity";238109;-12.947553528834339
23308;"Nederland";"Humidity";354558;-11.266900428652162
23309;"Nederland";"Humidity";281436;-14.759099061236142
23310;"Nederland";"Humidity";238110;-12.947553528834339
23311;"Nederland";"Humidity";354559;-11.266900428652162
23312;"Nederland";"Humidity";281437;-14.759099061236142
23313;"Nederland";"Humidity";238111;-12.947553528834339
23314;"Nederland";"Humidity";354560;-11.266900428652162
23315;"Nederland";"Humidity";281438;-14.759099061236142
23316;"Nederland";"Humidity";238112;-12.947553528834339
23317;"Nederland";"Humidity";354561;-11.266900428652162
23318;"Nederland";"Humidity";281439;-14.759099061236142
23319;"Nederland";"Humidity";238113;-12.947553528834339
23320;"Nederland";"Humidity";354562;-11.266900428652162
23321;"Nederland";"Humidity";281440;-14.759099061236142
23322;"Nederland";"Humidity";238114;-12.947553528834339
23323;"Nederland";"Humidity";354563;-11.266900428652162
23324;"Nederland";"Humidity";281441;-14.759099061236142
23325;"Nederland";"Humidity";238115;-12.947553528834339
23326;"Nederland";"Humidity";354564;-11.266900428652162
23327;"Nederland";"Humidity";281442;-14.759099061236142
23328;"Nederland";"Humidity";238116;-12.947553528834339
23329;"Nederland";"Humidity";354565;-11.266900428652162
23330;"Nederland";"Humidity";281443;-14.759099061236142
23331;"Nederland";"Humidity";238117;-12.947553528834339
23332;"Nederland";"Humidity";354566;-11.266900428652162
23333;"Nederland";"Humidity";281444;-14.759099061236142
23334;"Nederland";"Humidity";238118;-12.947553528834339
23335;"Nederland";"Humidity";354567;-11.266900428652162
23336;"Nederland";"Humidity";281445;-14.759099061236142
23337;"Nederland";"Humidity";238119;-12.947553528834339
23338;"Nederland";"Humidity";354568;-11.266900428652162
23339;"Nederland";"Humidity";281446;-14.759099061236142
23340;"Nederland";"Humidity";238120;-12.947553528834339
23341;"Nederland";"Humidity";354569;-11.266900428652162
23342;"Nederland";"Humidity";281447;-14.759099061236142
23343;"Nederland";"Humidity";238121;-12.947553528834339
23344;"Nederland";"Humidity";354570;-11.266900428652162
23345;"Nederland";"Humidity";281448;-14.759099061236142
23346;"Nederland";"Humidity";238122;-12.947553528834339
23347;"Nederland";"Humidity";354571;-11.266900428652162
23348;"Nederland";"Humidity";281449;-14.759099061236142
23349;"Nederland";"Humidity";238123;-12.947553528834339
23350;"Nederland";"Humidity";354572;-11.266900428652162
23351;"Nederland";"Humidity";281450;-14.759099061236142
23352;"Nederland";"Humidity";238124;-12.947553528834339
23353;"Nederland";"Humidity";354573;-11.266900428652162
23354;"Nederland";"Humidity";281451;-14.759099061236142
23355;"Nederland";"Humidity";238125;-12.947553528834339
23356;"Nederland";"Humidity";354574;-11.266900428652162
23357;"Nederland";"Humidity";281452;-14.759099061236142
23358;"Nederland";"Humidity";238126;-12.947553528834339
23359;"Nederland";"Humidity";354575;-11.266900428652162
23360;"Nederland";"Humidity";281453;-14.759099061236142
23361;"Nederland";"Humidity";238127;-12.947553528834339
23362;"Nederland";"Humidity";354576;-11.266900428652162
23363;"Nederland";"Humidity";281454;-14.759099061236142
23364;"Nederland";"Humidity";238128;-12.947553528834339
23365;"Nederland";"Humidity";354577;-11.266900428652162
23366;"Nederland";"Humidity";281455;-14.759099061236142
23367;"Nederland";"Humidity";238129;-12.947553528834339
23368;"Nederland";"Humidity";354578;-11.266900428652162
23369;"Nederland";"Humidity";281456;-14.759099061236142
23370;"Nederland";"Humidity";238130;-12.947553528834339
23371;"Nederland";"Humidity";354579;-11.266900428652162
23372;"Nederland";"Humidity";281457;-14.759099061236142
23373;"Nederland";"Humidity";238131;-12.947553528834339
23374;"Nederland";"Humidity";354580;-11.266900428652162
23375;"Nederland";"Humidity";281458;-14.759099061236142
23376;"Nederland";"Humidity";238132;-12.947553528834339
23377;"Nederland";"Humidity";354581;-11.266900428652162
23378;"Nederland";"Humidity";281459;-14.759099061236142
23379;"Nederland";"Humidity";238133;-12.947553528834339
23380;"Nederland";"Humidity";354582;-11.266900428652162
23381;"Nederland";"Humidity";281460;-14.759099061236142
23382;"Nederland";"Humidity";238134;-12.947553528834339
23383;"Nederland";"Humidity";354583;-11.266900428652162
23384;"Nederland";"Humidity";281461;-14.759099061236142
23385;"Nederland";"Humidity";238135;-12.947553528834339
23386;"Nederland";"Humidity";354584;-11.266900428652162
23387;"Nederland";"Humidity";281462;-14.759099061236142
23388;"Nederland";"Humidity";238136;-12.947553528834339
23389;"Nederland";"Humidity";354585;-11.266900428652162
23390;"Nederland";"Humidity";281463;-14.759099061236142
23391;"Nederland";"Humidity";238137;-12.947553528834339
23392;"Nederland";"Humidity";354586;-11.266900428652162
23393;"Nederland";"Humidity";281464;-14.759099061236142
23394;"Nederland";"Humidity";238138;-12.947553528834339
23395;"Nederland";"Humidity";354587;-11.266900428652162
23396;"Nederland";"Humidity";281465;-14.759099061236142
23397;"Nederland";"Humidity";238139;-12.947553528834339
23398;"Nederland";"Humidity";354588;-11.266900428652162
23399;"Nederland";"Humidity";281466;-14.759099061236142
23400;"Nederland";"Humidity";238140;-12.947553528834339
23401;"Nederland";"Humidity";354589;-11.266900428652162
23402;"Nederland";"Humidity";281467;-14.759099061236142
23403;"Nederland";"Humidity";238141;-12.947553528834339
23404;"Nederland";"Humidity";354590;-11.266900428652162
23405;"Nederland";"Humidity";281468;-14.759099061236142
23406;"Nederland";"Humidity";238142;-12.947553528834339
23407;"Nederland";"Humidity";354591;-11.266900428652162
23408;"Nederland";"Humidity";281469;-14.759099061236142
23409;"Nederland";"Humidity";238143;-12.947553528834339
23410;"Nederland";"Humidity";354592;-11.266900428652162
23411;"Nederland";"Humidity";281470;-14.759099061236142
23412;"Nederland";"Humidity";238144;-12.947553528834339
23413;"Nederland";"Humidity";354593;-11.266900428652162
23414;"Nederland";"Humidity";281471;-14.759099061236142
23415;"Nederland";"Humidity";238145;-12.947553528834339
23416;"Nederland";"Humidity";354594;-11.266900428652162
23417;"Nederland";"Humidity";281472;-14.759099061236142
23418;"Nederland";"Humidity";238146;-12.947553528834339
23419;"Nederland";"Humidity";354595;-11.266900428652162
23420;"Nederland";"Humidity";281473;-14.759099061236142
23421;"Nederland";"Humidity";238147;-12.947553528834339
23422;"Nederland";"Humidity";354596;-11.266900428652162
23423;"Nederland";"Humidity";281474;-14.759099061236142
23424;"Nederland";"Humidity";238148;-12.947553528834339
23425;"Nederland";"Humidity";354597;-11.266900428652162
23426;"Nederland";"Humidity";281475;-14.759099061236142
23427;"Nederland";"Humidity";238149;-12.947553528834339
23428;"Nederland";"Humidity";354598;-11.266900428652162
23429;"Nederland";"Humidity";281476;-14.759099061236142
23430;"Nederland";"Humidity";238150;-12.947553528834339
23431;"Nederland";"Humidity";354599;-11.266900428652162
23432;"Nederland";"Humidity";281477;-14.759099061236142
23433;"Nederland";"Humidity";238151;-12.947553528834339
23434;"Nederland";"Humidity";354600;-11.266900428652162
23435;"Nederland";"Humidity";281478;-14.759099061236142
23436;"Nederland";"Humidity";238152;-12.947553528834339
23437;"Nederland";"Humidity";354601;-11.266900428652162
23438;"Nederland";"Humidity";281479;-14.759099061236142
23439;"Nederland";"Humidity";238153;-12.947553528834339
23440;"Nederland";"Humidity";354602;-11.266900428652162
23441;"Nederland";"Humidity";281480;-14.759099061236142
23442;"Nederland";"Humidity";238154;-12.947553528834339
23443;"Nederland";"Humidity";354603;-11.266900428652162
23444;"Nederland";"Humidity";281481;-14.759099061236142
23445;"Nederland";"Humidity";238155;-12.947553528834339
23446;"Nederland";"Humidity";354604;-11.266900428652162
23447;"Nederland";"Humidity";281482;-14.759099061236142
23448;"Nederland";"Humidity";238156;-12.947553528834339
23449;"Nederland";"Humidity";354605;-11.266900428652162
23450;"Nederland";"Humidity";281483;-14.759099061236142
23451;"Nederland";"Humidity";238157;-12.947553528834339
23452;"Nederland";"Humidity";354606;-11.266900428652162
23453;"Nederland";"Humidity";281484;-14.759099061236142
